docid,sentence1,sentence2,label,same_text
relkj7666,"Cerca de 10.200 fotografias, entre as quais os primeiros processos fotográficos, como daguerreótipos e ambrotipos, integram o acervo do Arquivo Histórico . São fotografias de Marc Ferrez e Augusto Malta , além de cartões postais de diversas épocas. Destaque para a "" Coleção Juan Gutierrez "". Fotógrafo espanhol, [E1]Gutierrez[/E1] atuou no Rio de Janeiro entre 1880 e 1890 . Documentou a Revolta da Armada ( 1893/94 ), retratando as fortificações, os soldados e o armamento utilizado sem, contudo, apresentar cenas do embate. Suas lentes captaram, ainda, vistas de vários bairros da antiga cidade do Rio de Janeiro , reproduzindo sua arquitetura e seu cotidiano. Conheça toda a coleção de fotografias de Gutierrez em nossa Galeria Virtual . Desenhos, gravuras e aquarelas de importantes artistas como Rugendas , Debret , Norfini e Reis Carvalho , retratam cidades e paisagens brasileiras ao longo dos séculos XIX e XX , estando também preservados no Arquivo Histórico .",[E2]Juan Gutierrez[/E2],ident,False
relkj7666,"Cerca de 10.200 fotografias, entre as quais os primeiros processos fotográficos, como daguerreótipos e ambrotipos, integram o acervo do Arquivo Histórico . São fotografias de Marc Ferrez e Augusto Malta , além de cartões postais de diversas épocas. Destaque para a "" Coleção Juan Gutierrez "". Fotógrafo espanhol, Gutierrez atuou no Rio de Janeiro entre 1880 e 1890 . Documentou a Revolta da Armada ( 1893/94 ), retratando as fortificações, os soldados e o armamento utilizado sem, contudo, apresentar cenas do embate. Suas lentes captaram, ainda, vistas de vários bairros da antiga cidade do Rio de Janeiro , reproduzindo sua arquitetura e seu cotidiano. Conheça toda a coleção de fotografias de [E1]Gutierrez[/E1] em nossa Galeria Virtual . Desenhos, gravuras e aquarelas de importantes artistas como Rugendas , Debret , Norfini e Reis Carvalho , retratam cidades e paisagens brasileiras ao longo dos séculos XIX e XX , estando também preservados no Arquivo Histórico .",[E2]Juan Gutierrez[/E2],ident,False
relkj7666,"Cerca de 10.200 fotografias, entre as quais os primeiros processos fotográficos, como daguerreótipos e ambrotipos, integram o acervo do Arquivo Histórico . São fotografias de Marc Ferrez e Augusto Malta , além de cartões postais de diversas épocas. Destaque para a "" Coleção Juan Gutierrez "". Fotógrafo espanhol, Gutierrez atuou no Rio de Janeiro entre 1880 e 1890 . Documentou a Revolta da Armada ( [E1]1893/94[/E1] ), retratando as fortificações, os soldados e o armamento utilizado sem, contudo, apresentar cenas do embate. Suas lentes captaram, ainda, vistas de vários bairros da antiga cidade do Rio de Janeiro , reproduzindo sua arquitetura e seu cotidiano. Conheça toda a coleção de fotografias de Gutierrez em nossa Galeria Virtual . Desenhos, gravuras e aquarelas de importantes artistas como Rugendas , Debret , Norfini e Reis Carvalho , retratam cidades e paisagens brasileiras ao longo dos séculos XIX e XX , estando também preservados no Arquivo Histórico .",Documentou a Revolta da Armada ( [E2]1893/94[/E2] ),ident,False
relkj7666,Dita [E1]Rian[/E1] ( 1886-1981 ),[E2]Nair de Teffé[/E2],nome_de_ident,False
relkj7666,Dita Rian ( [E1]1886-1981[/E1] ),[E2]Nair de Teffé[/E2],periodo_vida,False
relkj7666,"Outra curiosa coleção pertencente ao acervo do Museu é formada por 26 caricaturas de [E1]Rian[/E1] , entre as quais as dos Presidentes Juscelino Kubitsckek , Eurico Gaspar Dutra , João Café Filho e Humberto de Alencar Castelo Branco . Os traços irônicos de Rian fixaram, sobretudo, personalidades políticas e figuras da alta sociedade. Rian , na realidade Nair de Teffé , já era conhecida caricaturista ao casar-se, em 1913 , com o então Presidente da República , Hermes da Fonseca . Com trabalhos publicados em revistas nacionais e estrangeiras, como o Semanário Fon-Fon , Le Rire e a Gazeta de Notícias , escandalizou muitas vezes o Palácio do Catete com suas atitudes excêntricas.",[E2]Nair de Teffé[/E2],ident,False
relkj7666,"Outra curiosa coleção pertencente ao acervo do Museu é formada por 26 caricaturas de Rian , entre as quais as dos Presidentes Juscelino Kubitsckek , Eurico Gaspar Dutra , João Café Filho e Humberto de Alencar Castelo Branco . Os traços irônicos de [E1]Rian[/E1] fixaram, sobretudo, personalidades políticas e figuras da alta sociedade. Rian , na realidade Nair de Teffé , já era conhecida caricaturista ao casar-se, em 1913 , com o então Presidente da República , Hermes da Fonseca . Com trabalhos publicados em revistas nacionais e estrangeiras, como o Semanário Fon-Fon , Le Rire e a Gazeta de Notícias , escandalizou muitas vezes o Palácio do Catete com suas atitudes excêntricas.",[E2]Nair de Teffé[/E2],ident,False
relkj7666,"Outra curiosa coleção pertencente ao acervo do Museu é formada por 26 caricaturas de Rian , entre as quais as dos Presidentes Juscelino Kubitsckek , Eurico Gaspar Dutra , João Café Filho e Humberto de Alencar Castelo Branco . Os traços irônicos de Rian fixaram, sobretudo, personalidades políticas e figuras da alta sociedade. [E1]Rian[/E1] , na realidade Nair de Teffé , já era conhecida caricaturista ao casar-se, em 1913 , com o então Presidente da República , Hermes da Fonseca . Com trabalhos publicados em revistas nacionais e estrangeiras, como o Semanário Fon-Fon , Le Rire e a Gazeta de Notícias , escandalizou muitas vezes o Palácio do Catete com suas atitudes excêntricas.",[E2]Nair de Teffé[/E2],ident,False
relkj7666,"Outra curiosa coleção pertencente ao acervo do Museu é formada por 26 caricaturas de Rian , entre as quais as dos Presidentes Juscelino Kubitsckek , Eurico Gaspar Dutra , João Café Filho e Humberto de Alencar Castelo Branco . Os traços irônicos de Rian fixaram, sobretudo, personalidades políticas e figuras da alta sociedade. Rian , na realidade [E1]Nair de Teffé[/E1] , já era conhecida caricaturista ao casar-se, em 1913 , com o então Presidente da República , Hermes da Fonseca . Com trabalhos publicados em revistas nacionais e estrangeiras, como o Semanário Fon-Fon , Le Rire e a Gazeta de Notícias , escandalizou muitas vezes o Palácio do Catete com suas atitudes excêntricas.",[E2]Nair de Teffé[/E2],ident,False
relkj7666,"Outra curiosa coleção pertencente ao acervo do Museu é formada por 26 caricaturas de Rian , entre as quais as dos Presidentes Juscelino Kubitsckek , Eurico Gaspar Dutra , João Café Filho e Humberto de Alencar Castelo Branco . Os traços irônicos de Rian fixaram, sobretudo, personalidades políticas e figuras da alta sociedade. Rian , na realidade Nair de Teffé , já era conhecida caricaturista ao casar-se, em 1913 , com o então [E1]Presidente da República[/E1] , Hermes da Fonseca . Com trabalhos publicados em revistas nacionais e estrangeiras, como o Semanário Fon-Fon , Le Rire e a Gazeta de Notícias , escandalizou muitas vezes o Palácio do Catete com suas atitudes excêntricas.",[E2]Nair de Teffé[/E2],relacao_familiar,False
relkj7666,"Outra curiosa coleção pertencente ao acervo do Museu é formada por 26 caricaturas de Rian , entre as quais as dos Presidentes Juscelino Kubitsckek , Eurico Gaspar Dutra , João Café Filho e Humberto de Alencar Castelo Branco . Os traços irônicos de Rian fixaram, sobretudo, personalidades políticas e figuras da alta sociedade. Rian , na realidade Nair de Teffé , já era conhecida caricaturista ao casar-se, em 1913 , com o então [E2]Presidente da República[/E2] , [E1]Hermes da Fonseca[/E1] . Com trabalhos publicados em revistas nacionais e estrangeiras, como o Semanário Fon-Fon , Le Rire e a Gazeta de Notícias , escandalizou muitas vezes o Palácio do Catete com suas atitudes excêntricas.",,ident,True
aa33715,"O Governo russo proibiu uma campanha de uma cadeia de distribuição, que tinha por lema "" O [E1]Pai Natal[/E1] não existe "". O argumento é que tal ideia era nefasta para as criancinhas russas. Conclusão: o Governo russo acredita no Pai Natal e quer que as criancinhas também acreditem.","O [E2]Pai Natal[/E2] , Artur Jorge e o BCP",ident,False
aa33715,"O Governo russo proibiu uma campanha de uma cadeia de distribuição, que tinha por lema "" O Pai Natal não existe "". O argumento é que tal ideia era nefasta para as criancinhas russas. Conclusão: o Governo russo acredita no [E1]Pai Natal[/E1] e quer que as criancinhas também acreditem.","O [E2]Pai Natal[/E2] , Artur Jorge e o BCP",ident,False
aa33715,"Artur Jorge foi, entretanto, escolhido para seleccionador do Irão, equipa que se encontrava há seis meses sem treinador. Tendo em atenção o que se tem passado nos últimos anos na carreira do ex-treinador do FC Porto, que nunca termina os contratos e acaba sempre despedido com uma choruda indemnização, bem se pode dizer que a Federação Iraniana de Futebol acredita no [E1]Pai Natal[/E1] . E Artur Jorge também, claro.","O [E2]Pai Natal[/E2] , Artur Jorge e o BCP",ident,False
aa33715,"Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao BCP só pode igualmente ser obra do [E1]Pai Natal[/E1] . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do Estado .","O [E2]Pai Natal[/E2] , Artur Jorge e o BCP",ident,False
aa33715,"O [E2]Governo[/E2] russo proibiu uma campanha de uma cadeia de distribuição, que tinha por lema "" O Pai Natal não existe "". O argumento é que tal ideia era nefasta para as criancinhas russas. Conclusão: o [E1]Governo[/E1] russo acredita no Pai Natal e quer que as criancinhas também acreditem.",,ident,True
aa33715,"[E1]Artur Jorge[/E1] foi, entretanto, escolhido para seleccionador do Irão, equipa que se encontrava há seis meses sem treinador. Tendo em atenção o que se tem passado nos últimos anos na carreira do ex-treinador do FC Porto, que nunca termina os contratos e acaba sempre despedido com uma choruda indemnização, bem se pode dizer que a Federação Iraniana de Futebol acredita no Pai Natal . E Artur Jorge também, claro.","O Pai Natal , [E2]Artur Jorge[/E2] e o BCP",ident,False
aa33715,"Artur Jorge foi, entretanto, escolhido para seleccionador do Irão, equipa que se encontrava há seis meses sem treinador. Tendo em atenção o que se tem passado nos últimos anos na carreira do ex-treinador do FC Porto, que nunca termina os contratos e acaba sempre despedido com uma choruda indemnização, bem se pode dizer que a Federação Iraniana de Futebol acredita no Pai Natal . E [E1]Artur Jorge[/E1] também, claro.","O Pai Natal , [E2]Artur Jorge[/E2] e o BCP",ident,False
aa33715,"[E2]Artur Jorge[/E2] foi, entretanto, escolhido para seleccionador do [E1]Irão[/E1], equipa que se encontrava há seis meses sem treinador. Tendo em atenção o que se tem passado nos últimos anos na carreira do ex-treinador do FC Porto, que nunca termina os contratos e acaba sempre despedido com uma choruda indemnização, bem se pode dizer que a Federação Iraniana de Futebol acredita no Pai Natal . E Artur Jorge também, claro.",,relacao_profissional,True
aa33715,"[E2]Artur Jorge[/E2] foi, entretanto, escolhido para seleccionador do Irão, equipa que se encontrava há seis meses sem treinador. Tendo em atenção o que se tem passado nos últimos anos na carreira do ex-treinador do [E1]FC Porto[/E1], que nunca termina os contratos e acaba sempre despedido com uma choruda indemnização, bem se pode dizer que a Federação Iraniana de Futebol acredita no Pai Natal . E Artur Jorge também, claro.",,vinculo_inst,True
aa33715,"Artur Jorge foi, entretanto, escolhido para seleccionador do [E2]Irão[/E2], equipa que se encontrava há seis meses sem treinador. Tendo em atenção o que se tem passado nos últimos anos na carreira do ex-treinador do FC Porto, que nunca termina os contratos e acaba sempre despedido com uma choruda indemnização, bem se pode dizer que a [E1]Federação Iraniana de Futebol[/E1] acredita no Pai Natal . E Artur Jorge também, claro.",,vinculo_inst,True
aa33715,"Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao [E1]BCP[/E1] só pode igualmente ser obra do Pai Natal . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do Estado .","O Pai Natal , Artur Jorge e o [E2]BCP[/E2]",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no [E1]BCP[/E1] , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","O Pai Natal , Artur Jorge e o [E2]BCP[/E2]",ident,False
aa33715,"Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao [E2]BCP[/E2] só pode igualmente ser obra do Pai Natal . [E1]Carlos Santos Ferreira[/E1] é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do Estado .",,vinculo_inst,True
aa33715,"Por isso, o [E1]ministro das Finanças[/E1] , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao BCP só pode igualmente ser obra do Pai Natal . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do [E2]Estado[/E2] .",vinculo_inst,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do [E1]Estado[/E1] a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao BCP só pode igualmente ser obra do Pai Natal . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do [E2]Estado[/E2] .",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o [E1]Estado[/E1] receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao BCP só pode igualmente ser obra do Pai Natal . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do [E2]Estado[/E2] .",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o [E1]Estado[/E1] será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao BCP só pode igualmente ser obra do Pai Natal . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do [E2]Estado[/E2] .",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no [E1]Pai Natal[/E1] . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","O Governo russo proibiu uma campanha de uma cadeia de distribuição, que tinha por lema "" O Pai Natal não existe "". O argumento é que tal ideia era nefasta para as criancinhas russas. Conclusão: o Governo russo acredita no [E2]Pai Natal[/E2] e quer que as criancinhas também acreditem.",ident,False
aa33715,"Por outras palavras, os únicos que não têm razões para acreditar no [E1]Pai Natal[/E1] são os contribuintes portugueses.","O Governo russo proibiu uma campanha de uma cadeia de distribuição, que tinha por lema "" O Pai Natal não existe "". O argumento é que tal ideia era nefasta para as criancinhas russas. Conclusão: o Governo russo acredita no [E2]Pai Natal[/E2] e quer que as criancinhas também acreditem.",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que [E1]Santos Ferreira[/E1] , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao BCP só pode igualmente ser obra do Pai Natal . [E2]Carlos Santos Ferreira[/E2] é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do Estado .",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se [E1]Santos Ferreira[/E1] tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da Caixa Geral de Depósitos para presidir ao BCP só pode igualmente ser obra do Pai Natal . [E2]Carlos Santos Ferreira[/E2] é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do Estado .",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da [E1]Caixa[/E1] , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a Caixa - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da [E2]Caixa Geral de Depósitos[/E2] para presidir ao BCP só pode igualmente ser obra do Pai Natal . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do Estado .",ident,False
aa33715,"Por isso, o ministro das Finanças , que autorizou esta mudança sem pestanejar, também deve acreditar no Pai Natal . Não lhe passa pela cabeça que Santos Ferreira , com o que sabe da Caixa , fique em excelente posição para ganhar quota de mercado ao banco público, que vai este ano dar mais de 800 milhões de lucros, dos quais 400 milhões vão direitinhos para os cofres do Estado a título de IRC . Se Santos Ferreira tiver sucesso no BCP , quem vai sofrer é a [E1]Caixa[/E1] - e, por tabela, todos nós, contribuintes. Porque quanto menos o Estado receber de dividendos das empresas públicas, mais o Estado será tentado a vir buscar-nos dinheiro aos bolsos.","Por outro lado, a escolha do presidente da Caixa Geral de Depósitos | presidente da [E2]Caixa Geral de Depósitos[/E2] para presidir ao BCP só pode igualmente ser obra do Pai Natal . Carlos Santos Ferreira é visto como o homem que vai trazer a concórdia para um banco que não vive em paz há muito - mesmo que o vá fazer à custa do banco do Estado .",ident,False
aa66435,"[E1]Granada[/E1] não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",A desforra de [E2]Granada[/E2],ident,False
aa66435,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas [E1]Granada[/E1] foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",A desforra de [E2]Granada[/E2],local_nascimento_de,False
aa66435,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando [E1]Granada[/E1] caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",A desforra de [E2]Granada[/E2],ident,False
aa66435,"[E2]Granada[/E2] não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de [E1]Boabdil[/E1] conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas Granada foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",,vinculo_inst,True
aa66435,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas [E2]Granada[/E2] foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do [E1]Alhambra[/E1] . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",,localizado_em,True
aa66435,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas [E2]Granada[/E2] foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a [E1]Península[/E1] , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de Granada se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",,inclui,True
aa66435,"Granada não enfrentou os Reis Católicos por razões de fé ou de religião. Pelo contrário, na corte de Boabdil conviviam muçulmanos, cristãos e judeus, e dessa convivência se fez a que era então, talvez, a mais brilhante civilização do seu tempo, no domínio da arquitectura, da física, da medicina, da matemática, da astrologia. Mas [E2]Granada[/E2] foi sitiada e conquistada por isso mesmo e também pelo território e pela beleza demasiadamente humana do Alhambra . Quando Granada caiu e a reconquista cristã se impôs então a toda a Península , os dois reinos católicos, Portugal e Espanha , partiram à conquista do mundo e tornaram-se Impérios | Impérios marítimos; do Novo Mundo e África ao extremo da Ásia . Inversamente, quando os vencidos de [E1]Granada[/E1] se retiraram para lá do Estreito , de onde tinham vindo séculos antes , nunca mais a civilização árabe e muçulmana recuperou sombra sequer do seu antigo esplendor e liderança. Por isso é que o ano de 1492 (também o da descoberta da América , por Colombo ) é um marco da história universal e um símbolo de derrota e descalabro que nunca mais foi esquecido e ultrapassado pelos crentes muçulmanos.",,ident,True
